80;174;775
76;184;415
96;202;684
57;167;190
73;191;445
76;194;334
57;161;369
61;173;256
57;161;419
59;175;215
55;167;283
45;161;176
67;181;351
93;209;543
70;182;392
65;181;254
78;190;427
79;171;483
36;146;78
69;185;347
